"database_name","search_path","verified_at","verification_mode","db_name","source_db_name","lyfo_db_name","same_db_as_lyfo","cross_db_join_required","cross_db_join_available","schema","table","has_patientid","has_date_birth","has_date_death_fu","candidate_score","selected","reason","usable_for_age_counts","relation_probe_attempted","relation_probe_success","relation_probe_error_sanitized","column_probe_attempted","column_probe_success","column_probe_error_sanitized","co_residency_probe_attempted","co_residency_probe_success","co_residency_probe_error_sanitized","deterministic_tie_break_requires_review","post_selection_execution_attempted","post_selection_execution_success","post_selection_execution_error_sanitized","notes"
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"public","PERSIMUNE_microbiology_extra_2",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"public","PERSIMUNE_microbiology_microscopy_2",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"public","PERSIMUNE_biochemistry",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"public","PERSIMUNE_blodbank_bloodtype",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"public","PERSIMUNE_blodbank_multiplate",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"public","PERSIMUNE_blodbank_teg",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"public","PERSIMUNE_blodbank_transfusions",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"public","PERSIMUNE_microbiology_analysis",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"public","PERSIMUNE_microbiology_culture",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"public","PERSIMUNE_microbiology_extra",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"public","PERSIMUNE_microbiology_microscopy",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"public","PERSIMUNE_radiology",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"public","SDS_epikur",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"public","SDS_forloeb",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"public","SDS_lab_forsker",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"public","SDS_samlet_population",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"public","SDS_t_vaevsanvend_markoer",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"public","SP_AdministreretMedicin",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"public","SP_AktiveProblemlisteDiagnoser",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"public","SP_AlleProvesvar",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"public","SP_Behandlingsniveau",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"public","SP_Behandlingsplaner_Del1",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"public","SP_Behandlingsplaner_Del2",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"public","SP_BilleddiagnostiskeUndersøgelser_Del1",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"public","SP_Bloddyrkning_del1",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"public","SP_Bloddyrkning_del2",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"public","SP_Bloddyrkning_del3",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"public","SP_Bloddyrkning_del4",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"public","SP_Flytningshistorik",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"public","SP_ITAOphold",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"public","SP_Journalnotater_Del1",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"public","SP_OrdineretMedicin",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"public","SP_PatientInfo",TRUE,FALSE,FALSE,25,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"public","SP_Social_Hx",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"public","SP_VitaleVaerdier",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"_20241217","patient_20241217",TRUE,TRUE,TRUE,65,FALSE,"relation_probe_failed",FALSE,TRUE,FALSE,"Failed to prepare query : ERROR: permission denied for schema _20241217 LINE 2: from ""_20241217"".""patient_20241217"" ^",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"public","view_sds_t_adm_t_sksopr",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"public","view_sds_t_adm_t_sksube",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"_20241217","SDS_indberetningmedpris_original",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"public","SDS_indberetningmedpris",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"_20241217","SDS_ekokur_copy",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"public","SDS_ekokur",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"pending","utf8_blood_fraktions",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"pending","utf8_patient",TRUE,TRUE,FALSE,25,FALSE,"relation_probe_failed",FALSE,TRUE,FALSE,"Failed to prepare query : ERROR: permission denied for schema pending LINE 2: from ""pending"".""utf8_patient"" ^",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"_20250502","SP_OrdineretMedicin",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"_20250502","SP_Social_Hx",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"_20250502","SP_BehandlingskontakterOgDiagnoser",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"_20250502","SP_Bloddyrkning_del3",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"_20250502","SP_Flytningshistorik",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"_20250502","SP_Journalnotater_Del1",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"_20250502","SP_Bloddyrkning_del2",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"_20250502","SP_AlleProvesvar",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"_20250502","SP_Behandlingsplaner_Del1",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"_20250502","SP_BilleddiagnostiskeUndersøgelser_Del2",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"_20250502","SP_Behandlingsplaner_Del2",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"_20250502","SP_Bloddyrkning_del4",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"_20250502","SP_ITAOphold",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"_20250502","SP_Behandlingsniveau",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"_20250502","SP_AdministreretMedicin",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"_20250502","SP_VitaleVaerdier",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"_20250502","SP_BilleddiagnostiskeUndersøgelser_Del1",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"_20250502","SP_ADT_haendelser",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"_20250502","SP_Bloddyrkning_del1",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"_20250502","SP_PatientInfo",TRUE,FALSE,FALSE,25,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"_20250502","SP_AktiveProblemlisteDiagnoser",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"_20250502","t_dalycare_diagnoses",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"_20250502","patient",TRUE,TRUE,TRUE,65,FALSE,"relation_probe_failed",FALSE,TRUE,FALSE,"Failed to prepare query : ERROR: permission denied for schema _20250502 LINE 2: from ""_20250502"".""patient"" ^",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"_20250515","SP_AlleProvesvar",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"_20250515","SP_Behandlingsplaner_Del1",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"_20250515","SP_BilleddiagnostiskeUndersøgelser_Del2",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"_20250515","SP_Behandlingsplaner_Del2",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"_20250515","SP_Bloddyrkning_del4",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"_20250515","SP_ITAOphold",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"_20250515","SP_OrdineretMedicin",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"_20250515","SP_Social_Hx",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"_20250515","SP_BehandlingskontakterOgDiagnoser",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"_20250515","SP_Bloddyrkning_del3",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"_20250515","SP_Flytningshistorik",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"_20250515","SP_Journalnotater_Del1",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"_20250515","SP_Bloddyrkning_del2",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"_20250515","SP_VitaleVaerdier",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"_20250515","SP_BilleddiagnostiskeUndersøgelser_Del1",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
"core","""$user"", public","2026-05-22T20:23:15+0200","production_information_schema","import","import","import",TRUE,FALSE,FALSE,"_20250515","SP_ADT_haendelser",TRUE,FALSE,FALSE,0,FALSE,"missing_required_column",FALSE,FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,"",FALSE,FALSE,FALSE,"",""
