"source_name"	"object_name"	"concept"	"column_name"	"n_matching_rows"	"pct_matching_rows"
"CLL_TREAT"	"CLL_TREAT"	"sks"	"KEMO4"	"57"	"9.58"
"CLL_TREAT"	"CLL_TREAT"	"sks"	"Indication3"	"56"	"9.412"
"CLL_TREAT"	"CLL_TREAT"	"sks"	"IMMTERAPI4"	"33"	"5.546"
"CLL_TREAT"	"CLL_TREAT"	"sks"	"KEMO5"	"28"	"4.706"
"CLL_TREAT"	"CLL_TREAT"	"sks"	"Date_last_treatment3"	"25"	"4.202"
"CLL_TREAT"	"CLL_TREAT"	"sks"	"Indication4"	"23"	"3.866"
"CLL_TREAT"	"CLL_TREAT"	"sks"	"Note"	"15"	"2.521"
"CLL_TREAT"	"CLL_TREAT"	"sks"	"Date_last_treatment4"	"11"	"1.849"
"CLL_TREAT"	"CLL_TREAT"	"sks"	"Date_last_treatment1"	"4"	"0.672"
"CLL_TREAT"	"CLL_TREAT"	"weight"	"Indication2"	"1"	"0.168"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"sks"	"protocol_ibrutinib"	"157"	"80.513"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"sks"	"indication"	"150"	"76.923"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"sks"	"1_treatment"	"134"	"68.718"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"sks"	"2_protocol"	"104"	"53.333"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"sks"	"1_protocol"	"97"	"49.744"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"sks"	"2_treatment"	"95"	"48.718"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"sks"	"3_treatment"	"93"	"47.692"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"sks"	"3_protocol"	"83"	"42.564"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"sks"	"4_treatment"	"52"	"26.667"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"sks"	"4_protocol"	"47"	"24.103"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"sks"	"hospital"	"34"	"17.436"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"sks"	"discontinuation_reason"	"33"	"16.923"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"sks"	"5_treatment"	"30"	"15.385"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"sks"	"pause_reason"	"25"	"12.821"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"sks"	"5_protocol"	"24"	"12.308"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"sks"	"6_protocol"	"12"	"6.154"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"sks"	"6_treatment"	"10"	"5.128"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"sks"	"7_protocol"	"9"	"4.615"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"sks"	"7_treatment"	"7"	"3.59"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"sks"	"Dose_reduction comment"	"7"	"3.59"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"sks"	"cll-reg"	"5"	"2.564"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"sks"	"secondary_malignancy_under_ibrutinib"	"4"	"2.051"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"sks"	"otherchemo"	"3"	"1.538"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"sks"	"secondary_malignancy_con"	"3"	"1.538"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"sks"	"8_protocol"	"2"	"1.026"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"sks"	"8_treatment"	"2"	"1.026"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"sks"	"time_since_last"	"2"	"1.026"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"multiple_myeloma"	"secondary_malignancy_under_ibrutinib"	"1"	"0.513"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"sks"	"9_protocol"	"1"	"0.513"
"CLL_TREAT_IBRUTINIB"	"CLL_TREAT_IBRUTINIB"	"sks"	"9_treatment"	"1"	"0.513"
