"source_name"	"object_name"	"column"	"value"	"n"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode1"	"9718"	"44"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode1"	"9653"	"34"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode1"	"9728"	"28"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode1"	"9701"	"13"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode1"	"9971"	"12"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode1"	"9708"	"10"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode1"	"9716"	"10"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode1"	"9726"	"5"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode1"	"9706"	"4"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode1"	"9678"	"3"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_DiskordantLymfom"	"N"	"25000"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_DiskordantLymfom"	"Y"	"766"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode2"	"9690"	"167"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode2"	"9670"	"147"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode2"	"9698"	"77"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode2"	"9680"	"74"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode2"	"9610"	"65"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode2"	"9699"	"51"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode2"	"9671"	"47"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode2"	"9695"	"40"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode2"	"9691"	"26"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode2"	"9689"	"18"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode2"	"9591"	"16"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode2"	"9590"	"15"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode2"	"9673"	"9"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode2"	"9700"	"7"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode2"	"9650"	"6"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode2"	"9687"	"6"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode2"	"9705"	"4"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode2"	"9702"	"3"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode2"	"alig"	"3"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode2"	"on-H"	"3"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode2"	"968H"	"2"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode2"	"9701"	"2"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode2"	"9659"	"1"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode2"	"9663"	"1"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode2"	"9714"	"1"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode2"	"9718"	"1"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode2"	"9728"	"1"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode2"	"9735"	"1"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode2"	"9827"	"1"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_WHOHistologikode2"	"9970"	"1"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_Stadium"	"4"	"14228"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_Stadium"	"1"	"4870"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_Stadium"	"3"	"4085"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_Stadium"	"2"	"3404"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_Stadium"	"5"	"474"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_BSymptomer"	"N"	"18040"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_BSymptomer"	"Y"	"8187"
