"source_name"	"object_name"	"column_name"	"column_class"	"n_non_missing"	"pct_non_missing"	"n_distinct_sample"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"micanalysiscoderesponsible"	"character"	"3157542"	"87.8"	"8"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"micanalysiscode"	"character"	"3157542"	"87.8"	"1076"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"micanalysisshortname"	"character"	"3157542"	"87.8"	"498"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"investigationexaminationtype"	"character"	"3157542"	"87.8"	"6"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"investigationexamination"	"character"	"3157542"	"87.8"	"529"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"analysisshortname"	"character"	"3521248"	"97.91"	"1409"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"analysisname"	"character"	"3521248"	"97.91"	"1340"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"analysiscode"	"character"	"3524279"	"98"	"1416"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"analysiscodetype"	"character"	"3085447"	"85.79"	"3"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"analysiscoderesponsible"	"character"	"3524279"	"98"	"19"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"analysisgroup_mads"	"character"	"1308465"	"36.38"	"9"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"analysiscodemads"	"character"	"1308465"	"36.38"	"136"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"c_domain"	"character"	"2235872"	"62.17"	"8"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"c_analysisgroup"	"character"	"1462026"	"40.65"	"61"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"c_analysismethod"	"character"	"869633"	"24.18"	"2"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"samplelocation"	"character"	"3157542"	"87.8"	"87"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"investigationsupplementarylocation"	"character"	"945917"	"26.3"	"104"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"samplematerial"	"character"	"3596374"	"100"	"80"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"c_samplematerial"	"character"	"2750695"	"76.49"	"54"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"c_pm_samplematerial"	"character"	"3595959"	"99.99"	"57"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"c_samplematerialold"	"character"	"1145371"	"31.85"	"13"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"clinicalinformation"	"character"	"1946930"	"54.14"	"2203"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"resultstatus"	"character"	"1693026"	"47.08"	"6"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"resultstatuscode"	"character"	"3157542"	"87.8"	"5"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"quantitativeresulttext"	"character"	"921002"	"25.61"	"69"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"commentsgrouping"	"character"	"1133572"	"31.52"	"362"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"requisitioninformationtext"	"character"	"1045671"	"29.08"	"205"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"investigationinterpretation"	"character"	"906486"	"25.21"	"37"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"inv_ana_find_resultinterpretationcodetype"	"character"	"2546900"	"70.82"	"3"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"inv_ana_find_resultinterpretationcoderesponsible"	"character"	"2546900"	"70.82"	"18"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"inv_ana_find_resultinterpretationcode"	"character"	"2546900"	"70.82"	"25"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"inv_ana_find_resultinterpretationtext"	"character"	"3085447"	"85.79"	"43"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"inv_ana_find_resultcommentinterpretationtext"	"character"	"1065650"	"29.63"	"262"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"resultsummary"	"character"	"2991650"	"83.19"	"60"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"investigationexaminationsummary"	"character"	"2552818"	"70.98"	"49"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"c_categoricalresult"	"character"	"3557648"	"98.92"	"14"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"c_categoricalresult_old"	"character"	"3505708"	"97.48"	"26"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"inv_ana_find_operator"	"character"	"1959503"	"54.49"	"5"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"operator"	"character"	"1025533"	"28.52"	"6"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"c_operator"	"character"	"2118775"	"58.91"	"5"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"inv_ana_find_value"	"character"	"1959503"	"54.49"	"1266"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"resultvalue"	"character"	"1036636"	"28.82"	"1436"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"c_resultvaluenumeric"	"character"	"1243253"	"34.57"	"1979"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"c_missingresultvalue"	"integer"	"3596374"	"100"	"1"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"inv_ana_find_unit"	"character"	"1041181"	"28.95"	"53"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"resultunit"	"character"	"1002620"	"27.88"	"21"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"c_resultunit"	"character"	"985323"	"27.4"	"20"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"c_displayunit"	"character"	"1190051"	"33.09"	"44"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"investigationmicanalysiscode"	"character"	"869633"	"24.18"	"2"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"ispartof"	"integer"	"3596374"	"100"	"1"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"qa_rulename_last"	"character"	"869633"	"24.18"	"2"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"qa_done"	"integer"	"3596374"	"100"	"1"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"fk_importtable_id"	"integer"	"3596374"	"100"	"40919"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"c_extraresult_1"	"character"	"871401"	"24.23"	"4"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"c_extraresult_2"	"character"	"870879"	"24.22"	"5"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"c_extraresult_3"	"character"	"869633"	"24.18"	"2"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"c_extraresult_4"	"character"	"869633"	"24.18"	"2"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"c_extraresult_5"	"character"	"869633"	"24.18"	"2"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"c_new_analysisgroup"	"character"	"1867236"	"51.92"	"116"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"date_recieved"	"Date"	"3596374"	"100"	"1"
"PERSIMUNE_microbiology_analysis"	"PERSIMUNE_microbiology_analysis"	"datetime_created"	"POSIXct/POSIXt"	"3596374"	"100"	"2"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"datasource"	"character"	"1336940"	"100"	"1"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"requestersampleid"	"character"	"1336940"	"100"	"36027"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"laboratoryinternalsampleid"	"character"	"1336940"	"100"	"37452"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"laboratoryinternalproductionid"	"character"	"1336940"	"100"	"37461"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"referringhospital"	"character"	"1336940"	"100"	"359"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"referringdepartmentid"	"character"	"1336940"	"100"	"3375"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"referringdepartment"	"character"	"1336940"	"100"	"3230"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"investigationidentifier"	"character"	"1336940"	"100"	"14"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"investigationidentifiercode"	"character"	"1336940"	"100"	"16"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"hospital"	"character"	"1336940"	"100"	"30"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"department"	"character"	"1336940"	"100"	"36"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"departmentid"	"character"	"1336940"	"100"	"30"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"c_hospital"	"character"	"1336940"	"100"	"20"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"c_hospitalcode"	"character"	"1336940"	"100"	"19"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"samplingdatetime"	"POSIXct/POSIXt"	"1336940"	"100"	"29859"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"samplerecieveddatetime"	"POSIXct/POSIXt"	"1336940"	"100"	"22209"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"resultanswerdate"	"POSIXct/POSIXt"	"1336940"	"100"	"30216"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"micanalysiscoderesponsible"	"character"	"1336940"	"100"	"8"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"micanalysiscodetype"	"character"	"1336940"	"100"	"3"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"micanalysiscode"	"character"	"1336940"	"100"	"1067"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"micanalysisshortname"	"character"	"1336940"	"100"	"134"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"investigationexamination"	"character"	"1336940"	"100"	"143"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"investigationexaminationtype"	"character"	"1336940"	"100"	"3"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"c_domain"	"character"	"1336940"	"100"	"5"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"c_analysisgroup"	"character"	"1336940"	"100"	"6"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"c_analysismethod"	"character"	"1336940"	"100"	"1"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"samplelocation"	"character"	"1336940"	"100"	"224"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"investigationsupplementarylocation"	"character"	"1336937"	"100"	"865"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"samplematerial"	"character"	"1336940"	"100"	"159"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"c_samplematerial"	"character"	"1336940"	"100"	"134"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"c_pm_samplematerial"	"character"	"1336940"	"100"	"100"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"c_samplematerialold"	"character"	"1336940"	"100"	"1"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"clinicalinformation"	"character"	"1336940"	"100"	"9595"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"resultstatus"	"character"	"1336940"	"100"	"2"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"resultstatuscode"	"character"	"1336940"	"100"	"1"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"commentsgrouping"	"character"	"1336940"	"100"	"953"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"requisitioninformationtext"	"character"	"1336940"	"100"	"246"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"microorganismidentificationcode"	"character"	"1336940"	"100"	"551"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"microorganismidentificationcodetype"	"character"	"1336940"	"100"	"2"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"microorganismidentificationcoderesponsible"	"character"	"1336940"	"100"	"17"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"microorganismidentificationtext"	"character"	"1336940"	"100"	"488"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"c_microorganismidentificationcode"	"character"	"1336940"	"100"	"217"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"c_microorganismidentificationcoderesponsible"	"character"	"1336940"	"100"	"2"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"microorganismspeciescommenttext"	"character"	"1336940"	"100"	"249"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"c_microorganismidentificationtext"	"character"	"1336940"	"100"	"217"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"c_temp_result"	"character"	"1336940"	"100"	"753"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"c_result"	"character"	"1336940"	"100"	"492"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"culturefindingsid"	"character"	"1336940"	"100"	"33572"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"refmicroorganism"	"character"	"1336940"	"100"	"8"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"microorganismgrowthtext"	"character"	"1336940"	"100"	"189"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"culturefindingstext"	"character"	"1336940"	"100"	"163"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"resultsummary"	"character"	"1336940"	"100"	"16"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"investigationexaminationsummary"	"character"	"1336940"	"100"	"16"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"c_pm_categoricalresult"	"character"	"1336940"	"100"	"5"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"operator"	"character"	"1336940"	"100"	"1"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"resultvalue"	"character"	"1336940"	"100"	"1"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"resultunit"	"character"	"1336940"	"100"	"1"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"c_resultunit"	"character"	"1336940"	"100"	"1"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"c_displayunit"	"character"	"1336940"	"100"	"1"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"ptype_mads"	"character"	"1336940"	"100"	"1"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"analysisshortname"	"character"	"1336940"	"100"	"1"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"analysisname"	"character"	"1336940"	"100"	"1"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"analysiscode"	"character"	"1336940"	"100"	"1"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"analysiscodetype"	"character"	"1336940"	"100"	"1"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"analysisgroup_mads"	"character"	"1336940"	"100"	"1"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"quantitativeresulttext"	"character"	"1336940"	"100"	"7"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"analysiscoderesponsible"	"character"	"1336940"	"100"	"1"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"investigationmicanalysiscode"	"character"	"1336940"	"100"	"1"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"qa_rulename_last"	"character"	"1336940"	"100"	"1"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"qa_done"	"integer"	"1336940"	"100"	"1"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"investigationinterpretation"	"character"	"1336940"	"100"	"6"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"fk_importtable_id"	"integer"	"1336940"	"100"	"47675"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"c_extraresult_1"	"character"	"1336940"	"100"	"1"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"c_extraresult_2"	"character"	"1336940"	"100"	"1"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"c_extraresult_3"	"character"	"1336940"	"100"	"1"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"c_extraresult_4"	"character"	"1336940"	"100"	"1"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"c_extraresult_5"	"character"	"1336940"	"100"	"1"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"c_new_analysisgroup"	"character"	"1336940"	"100"	"6"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"date_recieved"	"Date"	"1336940"	"100"	"1"
"PERSIMUNE_microbiology_culture"	"PERSIMUNE_microbiology_culture"	"datetime_created"	"POSIXct/POSIXt"	"1336940"	"100"	"1"
"PERSIMUNE_microbiology_culture_resistance"	"PERSIMUNE_microbiology_culture_resistance"	"id"	"integer"	"813817"	"100"	"50000"
"PERSIMUNE_microbiology_culture_resistance"	"PERSIMUNE_microbiology_culture_resistance"	"culturefindingsid"	"integer"	"813817"	"100"	"6059"
"PERSIMUNE_microbiology_culture_resistance"	"PERSIMUNE_microbiology_culture_resistance"	"refmicroorganism"	"integer"	"813817"	"100"	"7"
"PERSIMUNE_microbiology_culture_resistance"	"PERSIMUNE_microbiology_culture_resistance"	"laboratoryinternalsampleid"	"character"	"813817"	"100"	"5989"
"PERSIMUNE_microbiology_culture_resistance"	"PERSIMUNE_microbiology_culture_resistance"	"laboratoryinternalproductionid"	"character"	"813817"	"100"	"5990"
"PERSIMUNE_microbiology_culture_resistance"	"PERSIMUNE_microbiology_culture_resistance"	"patternheadline"	"character"	"813817"	"100"	"1"
"PERSIMUNE_microbiology_culture_resistance"	"PERSIMUNE_microbiology_culture_resistance"	"antibioticnamecode"	"numeric"	"813817"	"100"	"412"
"PERSIMUNE_microbiology_culture_resistance"	"PERSIMUNE_microbiology_culture_resistance"	"antibioticnametext"	"character"	"813817"	"100"	"185"
"PERSIMUNE_microbiology_culture_resistance"	"PERSIMUNE_microbiology_culture_resistance"	"susceptibility"	"character"	"813817"	"100"	"11"
"PERSIMUNE_microbiology_culture_resistance"	"PERSIMUNE_microbiology_culture_resistance"	"antibioticnamecodetype"	"character"	"813817"	"100"	"1"
"PERSIMUNE_microbiology_culture_resistance"	"PERSIMUNE_microbiology_culture_resistance"	"antibioticnamecoderesponsible"	"character"	"813817"	"100"	"16"
"PERSIMUNE_microbiology_culture_resistance"	"PERSIMUNE_microbiology_culture_resistance"	"susceptibilitymethodcode"	"character"	"813817"	"100"	"2"
"PERSIMUNE_microbiology_culture_resistance"	"PERSIMUNE_microbiology_culture_resistance"	"susceptibilitymethodcodetype"	"character"	"813817"	"100"	"1"
"PERSIMUNE_microbiology_culture_resistance"	"PERSIMUNE_microbiology_culture_resistance"	"susceptibilitymethodcoderesponsible"	"character"	"813817"	"100"	"16"
"PERSIMUNE_microbiology_culture_resistance"	"PERSIMUNE_microbiology_culture_resistance"	"susceptibilitymethodtext"	"character"	"813817"	"100"	"2"
"PERSIMUNE_microbiology_culture_resistance"	"PERSIMUNE_microbiology_culture_resistance"	"susceptibilityinterpretation"	"character"	"785629"	"96.54"	"18"
"PERSIMUNE_microbiology_culture_resistance"	"PERSIMUNE_microbiology_culture_resistance"	"susceptibilityvaluetypeofinterval"	"character"	"813817"	"100"	"1"
"PERSIMUNE_microbiology_culture_resistance"	"PERSIMUNE_microbiology_culture_resistance"	"susceptibilityvaluelowerlimit"	"character"	"813817"	"100"	"1"
"PERSIMUNE_microbiology_culture_resistance"	"PERSIMUNE_microbiology_culture_resistance"	"susceptibilityvalueupperlimit"	"character"	"813817"	"100"	"1"
"PERSIMUNE_microbiology_culture_resistance"	"PERSIMUNE_microbiology_culture_resistance"	"susceptibilityvalueintervaltext"	"character"	"813817"	"100"	"1"
"PERSIMUNE_microbiology_culture_resistance"	"PERSIMUNE_microbiology_culture_resistance"	"susceptibilityvalueoperator"	"character"	"813817"	"100"	"4"
"PERSIMUNE_microbiology_culture_resistance"	"PERSIMUNE_microbiology_culture_resistance"	"susceptibilityvaluevalue"	"character"	"813817"	"100"	"75"
"PERSIMUNE_microbiology_culture_resistance"	"PERSIMUNE_microbiology_culture_resistance"	"susceptibilityvalueunit"	"character"	"813817"	"100"	"2"
"PERSIMUNE_microbiology_culture_resistance"	"PERSIMUNE_microbiology_culture_resistance"	"susceptibilityvalueresultvalidation"	"character"	"813817"	"100"	"1"
"PERSIMUNE_microbiology_culture_resistance"	"PERSIMUNE_microbiology_culture_resistance"	"susceptibilityvaluerefdescription"	"character"	"813817"	"100"	"1"
"PERSIMUNE_microbiology_culture_resistance"	"PERSIMUNE_microbiology_culture_resistance"	"susceptibilityvalueurl"	"character"	"813817"	"100"	"1"
"PERSIMUNE_microbiology_culture_resistance"	"PERSIMUNE_microbiology_culture_resistance"	"susceptibilityvaluesub"	"character"	"813817"	"100"	"1"
"PERSIMUNE_microbiology_culture_resistance"	"PERSIMUNE_microbiology_culture_resistance"	"susceptibilityvalueobjectidentifier"	"character"	"813817"	"100"	"1"
"PERSIMUNE_microbiology_culture_resistance"	"PERSIMUNE_microbiology_culture_resistance"	"susceptibilityvalueobjectcode"	"character"	"813817"	"100"	"1"
"PERSIMUNE_microbiology_culture_resistance"	"PERSIMUNE_microbiology_culture_resistance"	"susceptibilityvalueobjectextensioncode"	"character"	"813817"	"100"	"1"
"PERSIMUNE_microbiology_culture_resistance"	"PERSIMUNE_microbiology_culture_resistance"	"susceptibilityvalueoriginalobjectsize"	"character"	"813817"	"100"	"1"
"PERSIMUNE_microbiology_culture_resistance"	"PERSIMUNE_microbiology_culture_resistance"	"susceptibilityvaluecode"	"character"	"813817"	"100"	"1"
"PERSIMUNE_microbiology_culture_resistance"	"PERSIMUNE_microbiology_culture_resistance"	"susceptibilityvaluecodetype"	"character"	"813817"	"100"	"1"
"PERSIMUNE_microbiology_culture_resistance"	"PERSIMUNE_microbiology_culture_resistance"	"susceptibilityvaluecoderesponsible"	"character"	"813817"	"100"	"1"
"PERSIMUNE_microbiology_culture_resistance"	"PERSIMUNE_microbiology_culture_resistance"	"susceptibilityvaluetext"	"character"	"813817"	"100"	"1"
"PERSIMUNE_microbiology_culture_resistance"	"PERSIMUNE_microbiology_culture_resistance"	"datasource"	"character"	"813817"	"100"	"1"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"datasource"	"character"	"128028"	"100"	"1"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"requestersampleid"	"character"	"128028"	"100"	"29576"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"laboratoryinternalsampleid"	"character"	"128028"	"100"	"29506"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"laboratoryinternalproductionid"	"character"	"128028"	"100"	"29582"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"referringhospital"	"character"	"128028"	"100"	"193"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"referringdepartmentid"	"character"	"128028"	"100"	"2369"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"referringdepartment"	"character"	"128028"	"100"	"2121"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"investigationidentifier"	"character"	"128028"	"100"	"13"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"investigationidentifiercode"	"character"	"128028"	"100"	"13"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"department"	"character"	"128028"	"100"	"37"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"departmentid"	"character"	"128028"	"100"	"29"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"hospital"	"character"	"128028"	"100"	"27"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"c_hospital"	"character"	"128028"	"100"	"20"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"c_hospitalcode"	"character"	"128028"	"100"	"18"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"samplingdatetime"	"POSIXct/POSIXt"	"128028"	"100"	"24155"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"samplerecieveddatetime"	"POSIXct/POSIXt"	"128028"	"100"	"24262"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"resultanswerdate"	"POSIXct/POSIXt"	"128028"	"100"	"23993"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"micanalysiscoderesponsible"	"character"	"128028"	"100"	"7"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"micanalysiscodetype"	"character"	"128028"	"100"	"3"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"micanalysiscode"	"character"	"128028"	"100"	"794"
